"variable","CODE_SEC","RES_SEC","W_IND"
"h8","129","101",88.46552
"h8","129","109",94.71249
"h8","129","112",28.80656
"h8","129","127",101.0608
"h8","129","130",91.75437
"h8","129","140",135.4716
"h8","129","227",134.1113
"h8","129","251",38.79494
"h8","129","405",200.8903
"h8","129","618",52.78315
"h8","201","112",37.77348
"h8","201","122",66.46025
"h8","201","143",48.65762
"h8","201","203",112.34326
"h8","201","204",38.95744
"h8","201","206",71.69249
"h8","201","235",111.4169
"h8","201","254",72.20065
"h8","201","304",75.19732
"h8","201","710",43.21484
"h9","103","101",29.69758
"h9","103","102",33.77705
"h9","103","104",66.98936
"h9","103","105",96.07109
"h9","103","107",114.1765
"h9","103","111",116.4663
"h9","103","116",62.80214
"h9","103","123",100.0214
"h9","103","124",91.39086
"h9","103","136",67.04489
"h9","103","143",115.9602
"h9","103","213",231.4797
"h9","104","105",370.97309
"h9","104","108",41.23802
"h9","104","110",154.9619
"h9","104","111",116.4663
"h9","104","112",55.67985
"h9","104","122",195.6398
"h9","104","130",42.74093
"h9","104","143",62.53395
"h9","104","201",50.31687
"h9","104","214",40.95586
"h9","104","246",72.55248
"h9","104","520",25.51559
"h9","116","111",116.4663
"h9","116","119",125.6508
"h9","116","123",100.5128
"h9","116","125",177.13701
"h9","116","126",108.4414
"h9","116","130",55.21611
"h9","116","134",84.61515
"h9","116","135",70.88978
"h9","116","136",158.3371
"h9","116","240",64.99943
"h9","116","508",147.0502
"h9","116","602",23.62713
"h9","116","613",86.33295
"h9","116","706",35.58465
"h9","120","119",418.73887
"h9","120","121",101.1876
"h9","120","123",127.01305
"h9","120","133",28.20105
"h9","120","134",99.50247
"h9","120","205",70.13317
"h9","120","212",73.77115
"h9","120","240",60.41831
"h9","120","516",23.14662
"h9","120","520",62.52763
"h9","122","107",141.9669
"h9","122","121",45
"h9","122","125",48.91513
"h9","122","141",25.50786
"h9","122","146",57.04134
"h9","122","203",67.0767
"h9","122","205",133.2644
"h9","122","209",73.59034
"h9","122","211",87.92887
"h9","122","242",49.63974
"h9","122","251",27.41873
"h9","122","601",33.32159
"h9","122","705",40.15342
"h9","126","107",141.9669
"h9","126","111",59.68393
"h9","126","113",62.93708
"h9","126","121",64.13618
"h9","126","124",107.84065
