"variable","CODE_SEC","RES_SEC","W_IND"
"h7","002","001",73.3452
"h7","002","003",183.1666
"h7","002","004",72.5809
"h7","002","005",67.9782
"h7","002","006",287.1674
"h7","002","017",51.4834
"h7","002","018",33.3267
"h7","002","022",90.9398
"h7","002","023",83.7689
"h7","002","032",131.6622
"h7","002","033",46.8231
"h7","002","041",253.2615
"h7","002","043",93.8919
"h7","002","044",107.7304
"h7","002","047",158.7415
"h7","002","050",121.6139
"h7","002","055",116.8391
"h7","002","059",99.4607
"h7","018","003",110.3449
"h7","018","017",23.9264
"h7","018","021",89.4912
"h7","018","026",52.7262
"h7","018","042",70.9445
"h7","018","050",204.4192
"h7","018","057",129.4295
"h7","018","065",58.3059
"h7","018","066",405.217
"h7","021","011",136.9813
"h7","021","013",114.1694
"h7","021","017",23.9264
"h7","021","024",79.0175
"h7","021","031",37.9692
"h7","021","034",60.802
"h7","021","041",77.4938
"h7","021","045",68.0071
"h7","021","056",47.1468
"h7","021","057",129.4295
"h7","021","060",62.5888
"h7","021","061",141.38
"h7","023","005",99.7686
"h7","023","006",79.8293
"h7","023","011",254.5261
"h7","023","018",140.4374
"h7","023","024",79.0175
"h7","023","033",53.3067
"h7","023","034",60.802
"h7","023","035",89.2833
"h7","023","036",73.8539
"h7","023","043",93.8919
"h7","023","045",85.9779
"h7","023","046",47.5948
"h7","023","047",75.7612
"h7","023","058",176.3171
"h7","023","059",168.046
"h7","024","001",44.0683
"h7","024","004",72.5809
"h7","024","008",106.4121
"h7","024","010",103.401
"h7","024","011",76.9889
"h7","024","012",28.2008
"h7","024","017",51.4834
"h7","024","025",30.4317
"h7","024","029",35.8843
"h7","024","034",111.0767
"h7","024","045",122.7959
"h7","024","046",49.6998
"h7","024","047",75.7612
"h7","024","048",103.152
"h7","024","050",586.6348
"h7","024","052",153.3322
"h7","024","054",120.8037
"h7","024","059",168.046
"h7","025","001",81.9446
"h7","025","008",194.7962
"h7","025","009",128.6701
"h7","025","010",103.401
"h7","025","017",51.4834
"h7","025","029",36.7224
"h7","025","037",176.6778
"h7","025","038",124.2095
"h7","025","045",140.7667
"h7","025","049",151.5004
"h7","025","051",126.9451
"h7","025","053",180.415
"h7","025","054",154.8089
"h7","025","058",59.9187
"h7","025","061",106.3642
"h7","025","064",150.2209
"h7","025","066",178.5562
"h7","028","005",192.7865
"h7","028","007",70.9217
"h7","028","008",106.4121
"h7","028","014",34.5174
"h7","028","016",141.9099
"h7","028","021",89.4912
"h7","028","024",79.0175
"h7","028","026",34.1692
"h7","028","029",35.8843
"h7","028","031",110.8755
"h7","028","036",313.4584
"h7","028","041",77.4938
"h7","028","051",202.573
"h7","028","053",82.4662
"h7","028","054",154.8089
"h7","028","055",116.8391
"h7","028","056",47.1468
"h7","028","062",149.4323
"h7","028","064",124.8374
"h7","029","003",74.4275
"h7","029","007",132.7572
"h7","029","013",114.1694
"h7","029","016",64.651
"h7","029","017",23.9264
"h7","029","018",76.6174
"h7","029","021",89.4912
"h7","029","023",74.2493
"h7","029","026",34.1692
"h7","029","030",145.1258
"h7","029","033",33.8622
"h7","029","038",251.2047
"h7","029","039",212.0846
"h7","029","040",59.6761
"h7","029","041",77.4938
"h7","029","042",70.9445
"h7","029","045",122.7959
"h7","029","047",151.5224
"h7","029","049",58.5205
"h7","029","050",102.2096
"h7","029","051",107.8115
"h7","029","052",75.3679
"h7","029","058",124.3998
"h7","029","060",302.2583
"h7","029","062",183.7199
"h7","029","063",34.3834
"h7","030","003",153.6423
"h7","030","006",91.9215
"h7","030","016",156.9308
"h7","030","017",23.9264
"h7","030","021",65.9818
"h7","030","024",79.0175
"h7","030","026",34.1692
"h7","030","035",95.0269
"h7","030","039",233.4341
"h7","030","040",154.2163
"h7","030","042",106.3816
"h7","030","043",187.0491
"h7","030","047",30.0296
"h7","030","048",69.8431
"h7","030","051",202.573
"h7","030","052",148.528
"h7","030","054",120.8037
"h7","030","059",138.2453
"h7","030","063",22.7125
"h7","038","016",64.651
"h7","038","018",35.3717
"h7","038","024",44.8684
"h7","038","026",52.7262
"h7","038","028",53.4949
"h7","038","029",35.8843
"h7","038","033",53.3067
"h7","038","035",159.8822
"h7","038","036",88.0136
"h7","038","039",96.9831
"h7","038","043",84.2958
"h7","038","045",85.9779
"h7","038","054",120.8037
"h7","038","065",119.5242
"h7","046","001",21.5972
"h7","046","003",72.8217
"h7","046","009",99.6643
"h7","046","010",103.401
"h7","046","024",53.0817
"h7","046","029",36.7224
"h7","046","042",49.7859
"h7","046","043",93.8919
"h7","046","047",82.9803
"h7","046","058",103.8346
"h7","046","059",99.4607
"h8","001","002",85.93
"h8","001","003",72.8217
"h8","001","005",67.9782
"h8","001","006",91.9215
"h8","001","011",48.6927
"h8","001","015",44.7014
"h8","001","016",110.7909
"h8","001","024",106.1634
"h8","001","032",55.6149
"h8","001","042",99.1283
"h8","001","043",93.1572
"h8","001","045",85.9779
"h8","001","046",49.6998
"h8","001","055",116.8391
"h8","002","001",164.3916
"h8","002","003",183.1666
"h8","002","004",145.1618
"h8","002","005",167.7468
"h8","002","006",287.1674
"h8","002","008",88.3841
"h8","002","013",297.1201
"h8","002","015",90.2567
"h8","002","016",126.6214
"h8","002","017",75.4098
"h8","002","018",68.6984
"h8","002","020",88.4868
"h8","002","022",90.9398
"h8","002","023",83.7689
"h8","002","029",112.6166
"h8","002","032",76.0473
