"variable","CODE_SEC","RES_SEC","W_IND"
"h6","006","002",10.377
"h6","006","004",18.964
"h6","006","005",20.502
"h6","006","007",13.967
"h6","006","008",116.236
"h6","006","010",21.077
"h6","006","013",236.8
"h6","006","014",40.25
"h6","006","015",64.476
"h6","006","016",137.88
"h6","006","017",42.644
"h6","006","018",31.788
"h6","006","019",29.941
"h7","001","002",29.652
"h7","001","003",67.396
"h7","001","004",114.702
"h7","001","005",45.609
"h7","001","006",36.42
"h7","001","007",75.648
"h7","001","008",42.938
"h7","001","010",40.606
"h7","001","012",22.5
"h7","001","013",166.139
"h7","001","014",258.112
"h7","001","015",40.289
"h7","001","016",78.107
"h7","001","017",98.632
"h7","001","018",61.129
"h7","001","019",29.941
"h7","004","002",29.917
"h7","004","003",21.451
"h7","004","006",36.42
"h7","004","008",50.977
"h7","004","010",30.455
"h7","004","011",38.751
"h7","004","014",83.081
"h7","004","015",37.599
"h7","004","016",115.468
"h7","004","017",19.794
"h7","004","018",98.895
"h7","004","019",27.658
"h7","005","001",34.51
"h7","005","002",13.83
"h7","005","006",49.531
"h7","005","008",120.424
"h7","005","009",36.792
"h7","005","010",81.329
"h7","005","011",38.751
"h7","005","012",22.5
"h7","005","014",33.16
"h7","005","017",21.244
"h7","005","018",48.108
"h7","005","019",120.675
"h7","006","001",7.438
"h7","006","002",56.335
"h7","006","003",26.612
"h7","006","004",170.558
"h7","006","005",113.433
"h7","006","007",39.933
"h7","006","008",471.662
"h7","006","009",50.336
"h7","006","010",108.41
"h7","006","012",212.26
"h7","006","013",356.652
"h7","006","014",281.505
"h7","006","015",178.564
"h7","006","016",137.88
"h7","006","017",119.884
"h7","006","018",153.402
"h7","006","019",164.282
"h7","007","002",14.438
"h7","007","004",37.928
"h7","007","006",53.004
"h7","007","010",30.455
"h7","007","014",33.319
"h7","007","015",37.599
"h7","007","016",122.488
"h7","007","017",42.145
"h7","007","018",96.524
"h7","007","019",57.599
"h7","010","002",100.136
"h7","010","003",85.888
"h7","010","005",66.188
"h7","010","006",106.552
"h7","010","007",213.356
"h7","010","008",50.977
"h7","010","009",23.248
"h7","010","011",33.969
"h7","010","012",59.048
"h7","010","013",41.434
"h7","010","014",65.12
"h7","010","015",115.979
"h7","010","016",76.796
"h7","010","017",92.035
"h7","010","018",97.572
"h7","010","019",56.732
"h7","013","001",49.015
"h7","013","002",27.499
"h7","013","005",21.681
"h7","013","008",60.34
"h7","013","010",103.272
"h7","013","011",244.746
"h7","013","012",165.721
"h7","013","014",33.16
"h7","013","015",97.043
"h7","013","016",39.435
"h7","013","017",20.745
"h7","013","019",71.764
"h7","014","001",118.969
"h7","014","003",74.768
"h7","014","005",54.596
"h7","014","008",155.136
"h7","014","009",20.081
"h7","014","011",29.064
"h7","014","012",94.738
"h7","014","013",95.429
"h7","014","015",153.654
"h7","014","016",180.751
"h7","014","017",41.49
"h7","014","018",93.71
"h7","014","019",34.679
"h7","019","003",49.137
"h7","019","005",25.42
"h7","019","009",73.572
"h7","019","010",35.413
"h7","019","011",46.053
"h7","019","012",42.922
"h7","019","013",32.472
"h7","019","014",21.807
"h7","019","015",127.793
"h7","019","016",38.672
"h7","019","017",91.38
"h7","019","018",42.228
"h8","001","002",177.89
"h8","001","003",100.889
"h8","001","004",381
"h8","001","005",72.907
"h8","001","006",323.619
"h8","001","007",142.221
"h8","001","008",299.836
"h8","001","009",98.869
"h8","001","010",40.606
"h8","001","011",63.033
"h8","001","012",113.343
"h8","001","013",383.93
"h8","001","014",302.562
"h8","001","015",104.472
"h8","001","016",107.684
"h8","001","017",133.985
"h8","001","018",103.357
"h8","001","019",29.941
"h8","003","001",34.51
"h8","003","002",31.732
"h8","003","004",238.977
"h8","003","006",30.086
"h8","003","007",27.486
"h8","003","008",87.252
"h8","003","011",154.294
"h8","003","012",48.854
"h8","003","014",49.74
"h8","003","015",26.584
"h8","003","016",44.028
"h8","004","001",14.505
"h8","004","002",59.386
"h8","004","003",21.451
"h8","004","005",20.502
"h8","004","006",330.637
"h8","004","007",13.967
"h8","004","008",171.197
"h8","004","010",57.015
"h8","004","011",38.751
"h8","004","013",73.046
"h8","004","014",116.4
"h8","004","015",37.892
"h8","004","016",118.569
"h8","004","017",39.588
"h8","004","018",132.006
"h8","004","019",27.658
"h8","005","001",34.51
"h8","005","002",13.83
"h8","005","003",21.451
"h8","005","004",37.61
"h8","005","006",74.978
"h8","005","007",26.95
"h8","005","008",241.104
"h8","005","009",82.17
"h8","005","010",81.329
"h8","005","012",22.5
"h8","005","014",33.16
"h8","005","016",58.704
"h8","005","017",21.244
"h8","005","018",48.108
"h8","005","019",141.418
"h8","006","001",183.278
"h8","006","002",110.1
"h8","006","003",235.216
"h8","006","004",729.293
"h8","006","005",256.399
"h8","006","007",367.167
"h8","006","008",530.008
"h8","006","009",173.974
"h8","006","010",266.72
"h8","006","012",268.104
"h8","006","013",459.289
"h8","006","014",761.99
"h8","006","015",359.937
"h8","006","016",487.975
"h8","006","017",174.701
"h8","006","018",416.715
"h8","006","019",264.321
"h8","007","002",7.219
"h8","007","003",86.059
"h8","007","004",75.538
"h8","007","006",140.318
"h8","007","008",155.231
"h8","007","010",99.876
"h8","007","013",63.419
"h8","007","014",33.319
"h8","007","015",77.888
"h8","007","016",122.488
"h8","007","017",75.029
"h8","007","018",96.524
"h8","007","019",112.168
"h8","008","002",15.8
"h8","008","003",236.387
"h8","008","005",73.687
"h8","008","009",48.013
"h8","008","010",40.606
"h8","008","012",106.873
"h8","008","013",63.501
"h8","008","014",140.286
"h8","008","015",40.289
"h8","008","016",29.577
"h8","008","017",17.858
"h8","008","018",113.892
"h8","008","019",27.658
"h8","010","001",52.145
"h8","010","002",107.44
"h8","010","003",155.747
"h8","010","004",75.22
"h8","010","005",86.69
"h8","010","006",70.132
"h8","010","007",213.356
"h8","010","008",267.792
"h8","010","009",23.248
"h8","010","012",90.403
"h8","010","013",41.434
"h8","010","014",266.315
"h8","010","015",153.871
"h8","010","016",116.231
"h8","010","017",102.657
"h8","010","018",164.559
"h8","010","019",56.732
"h8","011","005",66.47
"h8","011","008",42.938
"h8","011","012",61.045
"h8","011","013",117.072
"h8","011","015",28.419
"h8","011","018",33.996
"h8","013","001",49.015
"h8","013","002",45.938
"h8","013","004",77.188
"h8","013","005",67.68
"h8","013","006",49.531
"h8","013","008",60.34
"h8","013","009",78.353
"h8","013","010",144.992
"h8","013","011",336.852
"h8","013","012",293.853
"h8","013","014",33.16
"h8","013","015",253.758
"h8","013","016",161.873
