"variable","CODE_SEC","RES_SEC","W_IND"
"h7","023","045",291.0392
"h7","023","058",176.3171
"h7","023","059",474.3373
"h7","023","061",106.3642
"h7","023","066",207.3397
"h7","024","045",190.803
"h7","024","058",111.836
"h7","024","059",643.458
"h7","024","060",180.1121
"h7","024","064",124.8374
"h7","025","045",208.7738
"h7","025","058",59.9187
"h7","025","059",99.4607
"h7","025","061",476.2079
"h7","025","063",71.236
"h7","025","064",150.2209
"h7","025","065",58.3059
"h7","025","066",385.8959
"h7","029","045",122.7959
"h7","029","058",176.3171
"h7","029","059",61.0055
"h7","029","060",434.141
"h7","029","061",80.2522
"h7","029","062",666.3044
"h7","029","063",90.1855
"h7","029","064",124.8374
"h7","029","065",254.2057
"h7","030","045",85.9779
"h7","030","057",517.718
"h7","030","058",64.4811
"h7","030","059",138.2453
"h7","030","062",151.3097
"h7","030","063",22.7125
"h7","030","064",124.8374
"h7","030","065",591.351
"h7","054","045",68.0071
"h7","054","057",106.0739
"h7","054","060",486.9933
"h7","054","061",289.5915
"h7","054","062",149.4323
"h7","054","063",33.0896
"h7","054","065",79.288
"h8","002","045",226.7446
"h8","002","057",341.5773
"h8","002","059",466.7575
"h8","002","060",122.1462
"h8","002","062",298.8646
"h8","002","064",91.2303
"h8","003","057",129.4295
"h8","003","058",128.9622
"h8","003","059",99.4607
"h8","003","060",62.5888
"h8","003","061",209.3393
"h8","003","062",149.4323
"h8","003","063",117.2961
"h8","003","064",91.2303
"h8","003","065",79.288
"h8","003","066",103.0792
"h8","004","045",140.7667
"h8","004","057",106.0739
"h8","004","058",116.3984
"h8","004","059",129.5908
"h8","004","060",239.6695
"h8","004","062",404.8796
"h8","004","064",300.4418
"h8","004","066",88.2577
"h8","005","045",85.9779
"h8","005","058",51.9173
"h8","005","059",194.4241
"h8","005","060",62.5888
"h8","005","062",202.6448
"h8","005","063",38.1464
"h8","005","066",311.6002
"h8","006","045",68.0071
"h8","006","057",106.0739
"h8","006","058",51.9173
"h8","006","061",102.9751
"h8","006","062",404.8796
"h8","006","063",29.6434
"h8","006","064",233.016
"h8","006","065",58.3059
"h8","006","066",103.0792
"h8","013","045",68.0071
"h8","013","057",762.6671
"h8","013","059",138.2453
"h8","013","060",122.1462
"h8","013","061",102.9751
"h8","013","063",38.1464
"h8","013","066",310.4189
"h8","023","045",359.0463
"h8","023","057",106.0739
"h8","023","058",797.7227
"h8","023","059",950.0787
"h8","023","060",78.7033
"h8","023","061",186.6164
"h8","023","063",22.7125
"h8","023","065",58.3059
"h8","023","066",103.0792
"h8","024","045",190.803
