"variable","CODE_SEC","RES_SEC","W_IND"
"h7","001","002",22.455
"h7","001","003",133.251
"h7","001","004",131.161
"h7","001","005",88.289
"h7","001","006",62.524
"h7","001","007",16.993
"h7","001","008",69.204
"h7","001","009",83.516
"h7","001","010",64.773
"h7","001","011",40.285
"h7","001","014",54.689
"h7","001","015",54.31
"h7","002","003",80.247
"h7","002","005",20.569
"h7","002","007",132.731
"h7","002","010",26.077
"h7","002","014",70.034
"h7","002","015",30.672
"h7","003","002",37.773
"h7","003","006",40.888
"h7","003","008",35.484
"h7","003","009",37.74
"h7","003","011",15.419
"h7","003","014",108.82
"h7","003","015",14.047
"h7","008","002",30.129
"h7","008","004",17.175
"h7","008","005",8.488
"h7","008","006",28.876
"h7","008","009",101.027
"h7","008","010",29.724
"h7","008","011",30.203
"h7","008","012",122.43
"h7","008","013",75.314
"h8","001","002",51.476
"h8","001","003",236.978
"h8","001","004",153.543
"h8","001","005",127.901
"h8","001","006",196.983
"h8","001","007",16.993
"h8","001","008",158.796
"h8","001","009",83.516
"h8","001","010",89.329
"h8","001","011",69.107
"h8","001","012",93.683
"h8","001","013",80.266
"h8","001","014",86.116
"h8","001","015",138.982
"h8","002","001",62.892
"h8","002","003",205.62
"h8","002","004",57.675
"h8","002","005",31.972
"h8","002","006",239.657
"h8","002","007",132.731
"h8","002","008",117.782
"h8","002","010",26.077
"h8","002","012",14.194
"h8","002","013",143.889
"h8","002","014",70.034
"h8","002","015",30.672
"h8","003","002",37.773
"h8","003","004",62.686
"h8","003","005",10.555
"h8","003","006",366.433
"h8","003","008",70.968
"h8","003","009",210.092
"h8","003","010",152.836
"h8","003","011",30.838
"h8","003","013",80.427
"h8","003","014",170.159
"h8","003","015",42.841
"h8","008","001",39.121
"h8","008","002",30.129
"h8","008","003",120.611
"h8","008","004",79.861
"h8","008","005",27.096
"h8","008","006",28.876
"h8","008","009",78.501
"h8","008","010",78.773
"h8","008","011",30.203
"h8","008","012",141.356
"h8","008","013",75.314
"h8","008","015",14.747
"h9","001","002",86.796
"h9","001","003",236.978
"h9","001","004",153.543
"h9","001","005",135.818
"h9","001","006",196.983
"h9","001","007",30.915
"h9","001","008",104.688
"h9","001","009",83.516
"h9","001","010",105.058
"h9","001","011",69.107
"h9","001","012",93.683
"h9","001","013",80.266
"h9","001","014",86.116
"h9","001","015",138.982
"h9","002","001",109.373
"h9","002","003",205.62
"h9","002","004",74.85
"h9","002","005",31.972
"h9","002","006",239.657
"h9","002","007",132.731
"h9","002","008",117.782
"h9","002","010",38.355
"h9","002","012",14.194
"h9","002","013",114.642
"h9","002","014",91.958
"h9","002","015",30.672
"h9","003","002",37.773
"h9","003","004",62.686
"h9","003","005",10.555
"h9","003","006",366.433
"h9","003","008",134.273
"h9","003","009",210.092
"h9","003","010",152.836
"h9","003","011",30.838
"h9","003","013",80.427
"h9","003","014",149.841
"h9","003","015",53.452
"h9","004","006",57.752
"h9","004","008",87.392
"h9","004","009",17.683
"h9","004","010",20.219
"h9","004","012",65.217
"h9","004","014",103.854
"h9","004","015",81
"h9","006","001",291.787
"h9","006","005",9.376
"h9","006","007",14.021
"h9","006","008",54.986
"h9","006","009",45.375
"h9","006","011",10.493
"h9","006","012",20.5
"h9","006","013",75.721
"h9","006","014",16.222
"h9","006","015",14.747
"h9","008","001",18.681
"h9","008","002",30.129
"h9","008","003",120.611
"h9","008","004",79.861
"h9","008","005",39.695
"h9","008","006",28.876
"h9","008","007",13.092
"h9","008","009",78.501
"h9","008","010",64.778
"h9","008","011",40.696
"h9","008","012",161.856
"h9","008","013",75.314
"h9","008","014",28.104
"h9","008","015",14.747
"h10","001","002",70.28
"h10","001","003",300.006
"h10","001","004",139.448
"h10","001","005",116.708
"h10","001","006",196.983
